[60] cameraX: -0.812500, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.536250, perpWallDist: 5.594406, lineHeight: 85
[60] cameraX: -0.812500, nx:          22.000000, ny:          12.000000, rayDirX: -0.803207, rayDirY: -0.595699, diffX: 0.196793, diffY: 0.059449
[61] cameraX: -0.809375, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.534187, perpWallDist: 5.616006, lineHeight: 85
[61] cameraX: -0.809375, nx:          22.000000, ny:          12.000000, rayDirX: -0.804667, rayDirY: -0.593726, diffX: 0.195333, diffY: 0.059539
[62] cameraX: -0.806250, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.532125, perpWallDist: 5.637773, lineHeight: 85
[62] cameraX: -0.806250, nx:          22.000000, ny:          12.000000, rayDirX: -0.806122, rayDirY: -0.591750, diffX: 0.193878, diffY: 0.059625
[63] cameraX: -0.803125, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.530063, perpWallDist: 5.659709, lineHeight: 84
[63] cameraX: -0.803125, nx:          22.000000, ny:          12.000000, rayDirX: -0.807572, rayDirY: -0.589769, diffX: 0.192428, diffY: 0.059707
[64] cameraX: -0.800000, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.528000, perpWallDist: 5.681818, lineHeight: 84
[64] cameraX: -0.800000, nx:          22.000000, ny:          12.000000, rayDirX: -0.809017, rayDirY: -0.587785, diffX: 0.190983, diffY: 0.059785
[65] cameraX: -0.796875, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.525937, perpWallDist: 5.704100, lineHeight: 84
[65] cameraX: -0.796875, nx:          22.000000, ny:          12.000000, rayDirX: -0.810457, rayDirY: -0.585798, diffX: 0.189543, diffY: 0.059860
[66] cameraX: -0.793750, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.523875, perpWallDist: 5.726557, lineHeight: 83
[66] cameraX: -0.793750, nx:          22.000000, ny:          12.000000, rayDirX: -0.811892, rayDirY: -0.583807, diffX: 0.188108, diffY: 0.059932
[67] cameraX: -0.790625, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.521812, perpWallDist: 5.749192, lineHeight: 83
